rank,search_url,url,title,source_listing_id,listing_type,is_camry_keyword,is_toyota_keyword,is_toyota_camry_title
53,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2020-jeep-gladiator-rubicon/7912980234.html,2020 Jeep Gladiator Rubicon,7912980234,ctd,False,False,False
53,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2021-ford-f150-150-150-xl/7917238429.html,2021 Ford F150 F 150 F-150 XL,7917238429,ctd,False,False,False
54,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2018-ram-promaster-city-cargo/7912990841.html,2018 Ram ProMaster City Cargo Van Tradesman,7912990841,ctd,False,False,False
54,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/cto/d/campbell-1992-toyota-celica-gtauto/7917203348.html,"1992 Toyota Celica GT,Auto, Convertible",7917203348,cto,False,True,False
55,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2009-bmw-328i-328-328/7917170991.html,2009 BMW 328i 328 i 328-i,7917170991,ctd,False,False,False
55,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2018-gmc-savana-cargo-van/7913002992.html,2018 GMC Savana Cargo Van,7913002992,ctd,False,False,False
56,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2013-subaru-outback-25i/7913035204.html,2013 SUBARU OUTBACK 2.5I PREMIUM AWD LEATHER Moonroof Clean title,7913035204,ctd,False,False,False
56,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2021-ford-explorer-limited-4dr/7917165498.html,2021 Ford Explorer Limited 4dr SUV SUV,7917165498,ctd,False,False,False
57,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2005-ford-super-duty-f350-350/7917162878.html,2005 Ford Super Duty F350 F 350 F-350 DRW Super Duty F 350 DRW Super D,7917162878,ctd,False,False,False
57,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2017-honda-accord-sport/7913037609.html,2017 Honda Accord Sport Automatic Camera Clean Title,7913037609,ctd,False,False,False
58,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2013-ford-super-duty-f350-350/7917154707.html,2013 Ford Super Duty F350 F 350 F-350 SRW Pickup Super Duty F 350 SRW,7917154707,ctd,False,False,False
58,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2014-acura-mdx-35l-sport/7913038736.html,2014 Acura MDX 3.5L Sport Utility 3rd Row Seat Low Miles Clean Title,7913038736,ctd,False,False,False
59,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2014-toyota-camry/7917154130.html,2014 Toyota Camry,7917154130,ctd,True,True,True
59,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2015-toyota-prius-two/7913039927.html,2015 TOYOTA PRIUS TWO HATCHBACK Leather Camera Clean Title,7913039927,ctd,False,True,False
60,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2024-ford-mustang-ecoboost/7917145881.html,2024 Ford Mustang EcoBoost Premium 2dr Fastback - We Finance !!!,7917145881,ctd,False,False,False
60,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/stockton-2019-toyota-camry-xse-smooth/7913087061.html,"2019 Toyota Camry XSE-Smooth Ride, Sharp Style, Ready for You!",7913087061,ctd,True,True,True
61,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2021-ford-explorer-limited-4dr/7913128108.html,2021 Ford Explorer Limited 4dr SUV SUV,7913128108,ctd,False,False,False
61,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2022-ford-transit-connect/7917103835.html,2022 Ford Transit Connect XL 4dr LWB Cargo Mini Van w/Rear Doors - We Finance !!,7917103835,ctd,False,False,False
62,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2019-volkswagen-atlas-20t-20-20-s/7913198500.html,2019 Volkswagen Atlas 2.0T 2.0 T 2.0-T S,7913198500,ctd,False,False,False
62,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/cto/d/san-jose-toyota-camry/7917088026.html,Toyota camry,7917088026,cto,True,True,True
63,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2019-subaru-impreza-sport/7913208811.html,2019 Subaru Impreza Sport,7913208811,ctd,False,False,False
63,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2022-ford-transit-250-3dr/7917050417.html,2022 Ford Transit 250 3dr LWB High Roof Extended Cargo Van - We Finance !!!,7917050417,ctd,False,False,False
64,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2017-bmw-x4-4-4-m40i-40-m-40/7917046326.html,2017 BMW X4 X 4 X-4 M40i M 40 i M-40-i M40i M 40 i M-40-i MSPORT M40i,7917046326,ctd,False,False,False
64,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2018-land-rover-range-rover/7913238027.html,2018 Land Rover Range Rover,7913238027,ctd,False,False,False
65,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2021ford-f150-long-bed-4x4-own/7913317812.html,2021Ford F150 Long Bed 4X4 Own it W/ $1500 Down,7913317812,ctd,False,False,False
65,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2021-toyota-camry-xse/7917034837.html,2021 Toyota Camry XSE AUTONATION,7917034837,ctd,True,True,True
66,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2016-bmw-428i-428-428/7917031739.html,2016 BMW 428i 428 i 428-i,7917031739,ctd,False,False,False
66,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2023-kia-forte-lxs-excellent/7913320275.html,2023 Kia Forte LXS Excellent Condition Fully Loaded Take it Home Today,7913320275,ctd,False,False,False
67,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2011-bmw-550i-550-550/7917019195.html,2011 BMW 550i 550 i 550-i,7917019195,ctd,False,False,False
67,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2017-ford-f150-xl-long-bed/7913323826.html,2017 Ford F150 XL Long Bed Extn.Cab. Own it W/ $2500 Down,7913323826,ctd,False,False,False
68,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2020-ford-super-duty-f250-250/7917008786.html,2020 Ford Super Duty F250 F 250 F-250 Pickup Super Duty F 250 Pickup S,7917008786,ctd,False,False,False
68,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2021-tesla-model-performance/7913344268.html,2021 Tesla Model 3 Performance,7913344268,ctd,False,False,False
69,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2015-land-rover-range-rover/7916943696.html,2015 Land Rover Range Rover Supercharged,7916943696,ctd,False,False,False
69,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2015-toyota-tundra-sr/7913360787.html,2015 Toyota Tundra SR,7913360787,ctd,False,True,False
70,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2013-toyota-camry-hybrid-xle/7913373197.html,2013 Toyota Camry Hybrid XLE,7913373197,ctd,True,True,True
70,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2022-ford-explorer-xlt-4dr-suv/7916939064.html,2022 Ford Explorer XLT 4dr SUV SUV,7916939064,ctd,False,False,False
71,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2013-bmw-335is-335-is-335-is/7913423869.html,2013 BMW 335is 335 is 335-is,7913423869,ctd,False,False,False
71,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2014-bmw-328i-328-328-xdrive/7916936953.html,2014 BMW 328i 328 i 328-i xDrive Gran Turismo 328i 328 i 328-i xDrive,7916936953,ctd,False,False,False
72,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2018-audi-q5-5-5-tech-premium/7916930318.html,2018 Audi Q5 Q 5 Q-5 Tech Premium,7916930318,ctd,False,False,False
72,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2019-bmw-330i-330-330/7913434173.html,2019 BMW 330i 330 i 330-i,7913434173,ctd,False,False,False
73,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2009-toyota-camry-hybrid-base/7913475153.html,2009 Toyota Camry Hybrid Base 4dr Sedan,7913475153,ctd,True,True,True
73,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2022-ford-mustang-mach/7916922673.html,2022 Ford Mustang Mach-E Premium 4dr SUV - We Finance !!!,7916922673,ctd,False,False,False
74,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2017-mazda-touring-sedan-low/7916914197.html,"2017 MAZDA 3 Touring, Sedan, Low Miles, AT, Leather, Loaded, 17 MAZDA3",7916914197,ctd,False,False,False
74,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-sale-priced-2015-honda/7913513758.html,Sale Priced: 2015 Honda Civic EX Great Condition w/Warranty Included,7913513758,ctd,False,False,False
75,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2019-ford-transit-cab/7916898344.html,2019 Ford Transit Cab & Chassis - BAD CREDIT BANKRUPTCY REPO SSI RETIR,7916898344,ctd,False,False,False
75,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/cto/d/san-jose-2014-vw-jetta-tdi-wagon-miles/7913529463.html,"2014 VW Jetta TDI Wagon \*\*\*67,000 Miles\*\*\*",7913529463,cto,False,False,False
76,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2025-ram-promaster-slt-wb/7916889944.html,2025 RAM ProMaster SLT 2500 159 WB 3dr High Roof Cargo Van - We Finance !!!,7916889944,ctd,False,False,False
76,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/stockton-2024-toyota-camry-le-sedan-4d/7913532605.html,"2024 Toyota Camry LE Sedan 4D, Call for Price",7913532605,ctd,True,True,True
77,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2017-nissan-altima-25-sv-4dr/7913536244.html,2017 Nissan Altima 2.5 SV 4dr Sedan,7913536244,ctd,False,False,False
77,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/san-jose-mercedes-c240-k-miles-very/7916877060.html,►◄▓ 2001 Mercedes C240 C 240 ►◄ 94K miles Very Clean Runs Great,7916877060,ctd,False,False,False
78,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/san-jose-mini-cooper-very-low-miles-93k/7916876944.html,►◄▓ 2010 Mini Cooper S very low Miles 93k ►◄ Runs grt. CLEAN,7916876944,ctd,False,False,False
78,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/cto/d/salinas-2007-chevy-tahoe-lowered-super/7913573183.html,2007 Chevy Tahoe lowered super nice truck registerd 8 passenger,7913573183,cto,False,False,False
79,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2014-subaru-forester-25i-25-25/7913574707.html,2014 Subaru Forester 2.5i 2.5 i 2.5-i,7913574707,ctd,False,False,False
79,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/sunnyvale-2017-volkswagen-golf/7916867600.html,2017 Volkswagen Golf SportWagen AWD TRADES WELCOME!,7916867600,ctd,False,False,False
80,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2018-lexus-is-300-base-4dr/7913577550.html,2018 Lexus IS 300 Base 4dr Sedan Sedan,7913577550,ctd,False,False,False
80,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/sunnyvale-2015-ford-escape-titanium-awd/7916865492.html,2015 Ford Escape Titanium AWD ALL OPTIONS! TRADES OK,7916865492,ctd,False,False,False
81,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2016-bmw-x4-4-4-m40i-40-m-40/7913582625.html,2016 BMW X4 X 4 X-4 M40i M 40 i M-40-i M40i M 40 i M-40-i,7913582625,ctd,False,False,False
81,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2023-polestar-long-range/7916849713.html,2023 Polestar 2 Long Range Single Motor 4dr Fastback - We Finance !!!,7916849713,ctd,False,False,False
82,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2018-audi-q7-7-7-prestige/7916847118.html,2018 Audi Q7 Q 7 Q-7 Prestige,7916847118,ctd,False,False,False
82,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/sunnyvale-2014-lexus-es-es-350-sedan-4d/7913587886.html,2014 Lexus ES ES 350 Sedan 4D ( 2015 2016 2017 ),7913587886,ctd,False,False,False
83,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2013-bmw-335is-335-is-335-is/7916836899.html,2013 BMW 335is 335 is 335-is,7916836899,ctd,False,False,False
83,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/cto/d/san-jose-1994-toyota-camry-only-miles/7913609741.html,"1994 Toyota Camry – Only 48,000 Miles – Clean Interior – New Battery",7913609741,cto,True,True,True
84,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2008-bmw-135i-135-135-msport/7916828355.html,2008 BMW 135i 135 i 135-i MSPORT M SPORT M-SPORT,7916828355,ctd,False,False,False
84,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2017-chevrolet-silverado-1500-lt/7913642356.html,2017 Chevrolet Silverado 1500 LT,7913642356,ctd,False,False,False
85,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2014-audi-s5-5-5-cabriolet/7916820916.html,2014 Audi S5 S 5 S-5 Cabriolet Premium Plus,7916820916,ctd,False,False,False
85,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/norco-2021-tesla-model-long-range-sedan/7913643353.html,2021 Tesla Model 3 Long Range Sedan AWD All Wheel Drive Electric,7913643353,ctd,False,False,False
86,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/norco-2021-bmw-x5-base-suv-awd-all/7916775903.html,2021 BMW X5 M Base SUV AWD All Wheel Drive,7916775903,ctd,False,False,False
86,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/norco-2023-chevrolet-camaro-ss-coupe/7913650012.html,2023 Chevrolet Camaro SS Coupe Chevy,7913650012,ctd,False,False,False
87,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2020-ford-f150-150-150-xl/7913651019.html,2020 Ford F150 F 150 F-150 XL,7913651019,ctd,False,False,False
87,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/norco-2023-tesla-model-base-sedan/7916775810.html,2023 Tesla Model 3 Base Sedan Electric,7916775810,ctd,False,False,False
88,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/norco-2023-tesla-model-long-range-suv/7913657837.html,2023 Tesla Model Y Long Range SUV AWD All Wheel Drive Electric,7913657837,ctd,False,False,False
88,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/norco-2023-tesla-model-long-range-suv/7916775702.html,2023 Tesla Model Y LONG RANGE SUV AWD All Wheel Drive Electric,7916775702,ctd,False,False,False
89,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2015-bmw-650i-650-650-xdrive/7913661649.html,2015 BMW 650i 650 i 650-i xDrive Gran Coupe 650i 650 i 650-i xDrive,7913661649,ctd,False,False,False
89,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/norco-2018-tesla-model-mid-range-sedan/7916775613.html,2018 Tesla Model 3 Mid Range Sedan Electric,7916775613,ctd,False,False,False
90,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/norco-2023-tesla-model-performance/7913666488.html,2023 Tesla Model 3 Performance Sedan AWD All Wheel Drive Electric,7913666488,ctd,False,False,False
90,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/norco-2024-hyundai-ioniq-sel-wagon/7916775478.html,2024 Hyundai IONIQ 5 SEL Wagon Electric,7916775478,ctd,False,False,False
91,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2012-audi-a7-7-7-30-premium-plus/7916759762.html,2012 Audi A7 A 7 A-7 3.0 Premium Plus,7916759762,ctd,False,False,False
91,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2018-bmw-m550i-550-m-550-xdrive/7913673235.html,2018 BMW M550i M 550 i M-550-i xDrive,7913673235,ctd,False,False,False
92,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/norco-2021-tesla-model-long-range-sedan/7913676633.html,2021 Tesla Model 3 Long Range Sedan AWD All Wheel Drive Electric,7913676633,ctd,False,False,False
92,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2017-hyundai-elantra-value/7916754698.html,2017 Hyundai Elantra Value Edition 4dr Sedan (US) Sedan,7916754698,ctd,False,False,False
93,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2017-audi-a6-6-6-competition/7916752374.html,2017 Audi A6 A 6 A-6 Competition Prestige,7916752374,ctd,False,False,False
93,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/san-jose-mini-cooper-very-low-miles-93k/7913694230.html,►◄▓ 2010 Mini Cooper S very low Miles 93k ►◄ Runs grt. CLEAN- REDUCED,7913694230,ctd,False,False,False
94,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2014-audi-q5-5-5-prestige/7913766163.html,2014 Audi Q5 Q 5 Q-5 Prestige,7913766163,ctd,False,False,False
94,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2022-toyota-camry-hybrid-se/7916750336.html,2022 Toyota Camry Hybrid SE,7916750336,ctd,True,True,True
95,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2014-bmw-535i-535-535/7913772883.html,2014 BMW 535i 535 i 535-i,7913772883,ctd,False,False,False
95,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2017-audi-a4-4-4-ultra-premium/7916745273.html,2017 Audi A4 A 4 A-4 ultra Premium Plus,7916745273,ctd,False,False,False
96,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2017-audi-a6-6-6-competition/7913779297.html,2017 Audi A6 A 6 A-6 Competition Prestige,7913779297,ctd,False,False,False
96,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/sunnyvale-2017-honda-civic-touring/7916744232.html,2017 Honda Civic Touring w/ Honda Sensing,7916744232,ctd,False,False,False
97,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2015-lexus-is-250-crafted/7916740247.html,2015 Lexus IS 250 Crafted Line 4dr Sedan - We Finance !!!,7916740247,ctd,False,False,False
97,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2023-dodge-ram-x4-long/7913784129.html,2023 DODGE RAM 1500 4X4 LONG BED\*FACTORY WARRANTY\*\*,7913784129,ctd,False,False,False
98,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/san-jose-2004-toyota-camry-le/7916714604.html,2004 Toyota Camry LE,7916714604,ctd,True,True,True
98,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2021-chevy-chevrolet/7913784206.html,2021 CHEVY CHEVROLET SILVERADO 1500 HD 4X4\*V6POWER \*\*\*FAC WARRANTY\*,7913784206,ctd,False,False,False
99,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2017-chevy-chevrolet-cargo/7913784312.html,2017 CHEVY CHEVROLET CARGO VAN 2500 EXPRESS WORK VAN 6.0 LIT ENGINE,7913784312,ctd,False,False,False
99,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2018-toyota-mirai-base-4dr/7916708250.html,2018 Toyota Mirai Base 4dr Sedan - We Finance !!!,7916708250,ctd,False,True,False
100,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2002-toyota-camry-xle-4dr-sedan/7916683585.html,2002 Toyota Camry XLE 4dr Sedan,7916683585,ctd,True,True,True
100,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2025-dodge-ram-promaster/7913784383.html,2025 DODGE RAM PROMASTER 2500 HIGH ROOF ALMOST NEW 3K MILES\*WOOOOOOOW,7913784383,ctd,False,False,False
101,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2008-lexus-is-base-4dr/7916667307.html,2008 Lexus IS F Base 4dr Sedan - We Finance !!!,7916667307,ctd,False,False,False
101,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2022-toyota-corolla-hatback/7913784453.html,2022 TOYOTA COROLLA HATBACK SE LOW MILES\*31K MI\*GAS SAVER SPORTY LOOK\*,7913784453,ctd,False,True,False
102,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/newark-2018-tesla-model-long-range/7916665393.html,2018 Tesla Model 3 Long Range – Clean Title – Factory Warranty,7916665393,ctd,False,False,False
102,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2018-tesla-model-long-range/7913784760.html,2018 TESLA MODEL 3 LONG RANGE LOW MILES\*ONLY 50K MILES\*MODEL3\*,7913784760,ctd,False,False,False
103,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2015-audi-q5-5-5-premium-plus/7916649165.html,2015 Audi Q5 Q 5 Q-5 Premium Plus,7916649165,ctd,False,False,False
103,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2023-hyundai-ioniq-matt/7913784811.html,2023 Hyundai Ioniq 6 MATT SILVER LIMITED\*LOW MILES\*CLEAN CAR FAX\*,7913784811,ctd,False,False,False
104,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=dateoldest,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2024-hyundai-ioniq-low/7913784874.html,2024 Hyundai Ioniq 5 LOW MILES 16K MILES ONLY Ioniq5\*FACTORY WARRANTY\*,7913784874,ctd,False,False,False
104,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/cto/d/saratoga-2018-toyota-camry-hybrid-se/7916644503.html,2018 Toyota Camry Hybrid SE,7916644503,cto,True,True,True
105,https://sfbay.craigslist.org/search/sby/cta?query=camry&sort=date,https://sfbay.craigslist.org/sby/ctd/d/gilroy-2017-audi-q5-5-5-premium-plus/7916636856.html,2017 Audi Q5 Q 5 Q-5 Premium Plus,7916636856,ctd,False,False,False
